"","species","entrez_id","pathway_id","pathway_name","gene_symbol"
"949","hsa","841","path:hsa04621","NOD-like receptor signaling pathway","CASP8"
"950","hsa","84168","path:hsa04621","NOD-like receptor signaling pathway","ANTXR1"
"951","hsa","84557","path:hsa04621","NOD-like receptor signaling pathway","MAP1LC3A"
"952","hsa","846","path:hsa04621","NOD-like receptor signaling pathway","CASR"
"953","hsa","84674","path:hsa04621","NOD-like receptor signaling pathway","CARD6"
"954","hsa","8517","path:hsa04621","NOD-like receptor signaling pathway","IKBKG"
"955","hsa","8737","path:hsa04621","NOD-like receptor signaling pathway","RIPK1"
"956","hsa","8767","path:hsa04621","NOD-like receptor signaling pathway","RIPK2"
"957","hsa","8772","path:hsa04621","NOD-like receptor signaling pathway","FADD"
"958","hsa","9051","path:hsa04621","NOD-like receptor signaling pathway","PSTPIP1"
"959","hsa","90550","path:hsa04621","NOD-like receptor signaling pathway","MCU"
"960","hsa","9140","path:hsa04621","NOD-like receptor signaling pathway","ATG12"
"961","hsa","91662","path:hsa04621","NOD-like receptor signaling pathway","NLRP12"
"962","hsa","9447","path:hsa04621","NOD-like receptor signaling pathway","AIM2"
"963","hsa","9474","path:hsa04621","NOD-like receptor signaling pathway","ATG5"
"964","hsa","9641","path:hsa04621","NOD-like receptor signaling pathway","IKBKE"
"965","hsa","9927","path:hsa04621","NOD-like receptor signaling pathway","MFN2"
"966","hsa","10010","path:hsa04622","RIG-I-like receptor signaling pathway","TANK"
"967","hsa","103","path:hsa04622","RIG-I-like receptor signaling pathway","ADAR"
"968","hsa","1147","path:hsa04622","RIG-I-like receptor signaling pathway","CHUK"
"969","hsa","1432","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK14"
"970","hsa","1540","path:hsa04622","RIG-I-like receptor signaling pathway","CYLD"
"971","hsa","1654","path:hsa04622","RIG-I-like receptor signaling pathway","DDX3X"
"972","hsa","23586","path:hsa04622","RIG-I-like receptor signaling pathway","RIGI"
"973","hsa","26007","path:hsa04622","RIG-I-like receptor signaling pathway","TKFC"
"974","hsa","29110","path:hsa04622","RIG-I-like receptor signaling pathway","TBK1"
"975","hsa","338376","path:hsa04622","RIG-I-like receptor signaling pathway","IFNE"
"976","hsa","340061","path:hsa04622","RIG-I-like receptor signaling pathway","STING1"
"977","hsa","3439","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA1"
"978","hsa","3440","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA2"
"979","hsa","3441","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA4"
"980","hsa","3442","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA5"
"981","hsa","3443","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA6"
"982","hsa","3444","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA7"
"983","hsa","3445","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA8"
"984","hsa","3446","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA10"
"985","hsa","3447","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA13"
"986","hsa","3448","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA14"
"987","hsa","3449","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA16"
"988","hsa","3451","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA17"
"989","hsa","3452","path:hsa04622","RIG-I-like receptor signaling pathway","IFNA21"
"990","hsa","3456","path:hsa04622","RIG-I-like receptor signaling pathway","IFNB1"
"991","hsa","3467","path:hsa04622","RIG-I-like receptor signaling pathway","IFNW1"
"992","hsa","3551","path:hsa04622","RIG-I-like receptor signaling pathway","IKBKB"
"993","hsa","3576","path:hsa04622","RIG-I-like receptor signaling pathway","CXCL8"
"994","hsa","3592","path:hsa04622","RIG-I-like receptor signaling pathway","IL12A"
"995","hsa","3593","path:hsa04622","RIG-I-like receptor signaling pathway","IL12B"
"996","hsa","3627","path:hsa04622","RIG-I-like receptor signaling pathway","CXCL10"
"997","hsa","3661","path:hsa04622","RIG-I-like receptor signaling pathway","IRF3"
"998","hsa","3665","path:hsa04622","RIG-I-like receptor signaling pathway","IRF7"
"999","hsa","4214","path:hsa04622","RIG-I-like receptor signaling pathway","MAP3K1"
"1000","hsa","4790","path:hsa04622","RIG-I-like receptor signaling pathway","NFKB1"
"1001","hsa","4792","path:hsa04622","RIG-I-like receptor signaling pathway","NFKBIA"
"1002","hsa","4793","path:hsa04622","RIG-I-like receptor signaling pathway","NFKBIB"
"1003","hsa","5300","path:hsa04622","RIG-I-like receptor signaling pathway","PIN1"
"1004","hsa","54941","path:hsa04622","RIG-I-like receptor signaling pathway","RNF125"
"1005","hsa","55593","path:hsa04622","RIG-I-like receptor signaling pathway","OTUD5"
"1006","hsa","5599","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK8"
"1007","hsa","5600","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK11"
"1008","hsa","5601","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK9"
"1009","hsa","5602","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK10"
"1010","hsa","5603","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK13"
"1011","hsa","56832","path:hsa04622","RIG-I-like receptor signaling pathway","IFNK"
"1012","hsa","57506","path:hsa04622","RIG-I-like receptor signaling pathway","MAVS"
"1013","hsa","5970","path:hsa04622","RIG-I-like receptor signaling pathway","RELA"
"1014","hsa","6300","path:hsa04622","RIG-I-like receptor signaling pathway","MAPK12"
"1015","hsa","64135","path:hsa04622","RIG-I-like receptor signaling pathway","IFIH1"
"1016","hsa","64343","path:hsa04622","RIG-I-like receptor signaling pathway","AZI2"
"1017","hsa","6885","path:hsa04622","RIG-I-like receptor signaling pathway","MAP3K7"
"1018","hsa","7124","path:hsa04622","RIG-I-like receptor signaling pathway","TNF"
"1019","hsa","7186","path:hsa04622","RIG-I-like receptor signaling pathway","TRAF2"
"1020","hsa","7187","path:hsa04622","RIG-I-like receptor signaling pathway","TRAF3"
"1021","hsa","7189","path:hsa04622","RIG-I-like receptor signaling pathway","TRAF6"
"1022","hsa","7706","path:hsa04622","RIG-I-like receptor signaling pathway","TRIM25"
"1023","hsa","79132","path:hsa04622","RIG-I-like receptor signaling pathway","DHX58"
"1024","hsa","79671","path:hsa04622","RIG-I-like receptor signaling pathway","NLRX1"
"1025","hsa","80143","path:hsa04622","RIG-I-like receptor signaling pathway","SIKE1"
"1026","hsa","841","path:hsa04622","RIG-I-like receptor signaling pathway","CASP8"
"1027","hsa","843","path:hsa04622","RIG-I-like receptor signaling pathway","CASP10"
"1028","hsa","8517","path:hsa04622","RIG-I-like receptor signaling pathway","IKBKG"
"1029","hsa","8717","path:hsa04622","RIG-I-like receptor signaling pathway","TRADD"
"1030","hsa","8737","path:hsa04622","RIG-I-like receptor signaling pathway","RIPK1"
"1031","hsa","8772","path:hsa04622","RIG-I-like receptor signaling pathway","FADD"
"1032","hsa","9140","path:hsa04622","RIG-I-like receptor signaling pathway","ATG12"
"1033","hsa","9474","path:hsa04622","RIG-I-like receptor signaling pathway","ATG5"
"1034","hsa","9636","path:hsa04622","RIG-I-like receptor signaling pathway","ISG15"
"1035","hsa","9641","path:hsa04622","RIG-I-like receptor signaling pathway","IKBKE"
"1036","hsa","9755","path:hsa04622","RIG-I-like receptor signaling pathway","TBKBP1"
"1037","hsa","103","path:hsa04623","Cytosolic DNA-sensing pathway","ADAR"
"1038","hsa","10621","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3F"
"1039","hsa","10622","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3G"
"1040","hsa","10623","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3C"
"1041","hsa","11035","path:hsa04623","Cytosolic DNA-sensing pathway","RIPK3"
"1042","hsa","11128","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3A"
"1043","hsa","11277","path:hsa04623","Cytosolic DNA-sensing pathway","TREX1"
"1044","hsa","114548","path:hsa04623","Cytosolic DNA-sensing pathway","NLRP3"
"1045","hsa","1147","path:hsa04623","Cytosolic DNA-sensing pathway","CHUK"
"1046","hsa","115004","path:hsa04623","Cytosolic DNA-sensing pathway","CGAS"
"1047","hsa","1687","path:hsa04623","Cytosolic DNA-sensing pathway","GSDME"
"1048","hsa","171568","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3H"
"1049","hsa","1777","path:hsa04623","Cytosolic DNA-sensing pathway","DNASE2"
"1050","hsa","197259","path:hsa04623","Cytosolic DNA-sensing pathway","MLKL"
"1051","hsa","23586","path:hsa04623","Cytosolic DNA-sensing pathway","RIGI"
"1052","hsa","25939","path:hsa04623","Cytosolic DNA-sensing pathway","SAMHD1"
"1053","hsa","29108","path:hsa04623","Cytosolic DNA-sensing pathway","PYCARD"
"1054","hsa","29110","path:hsa04623","Cytosolic DNA-sensing pathway","TBK1"
"1055","hsa","340061","path:hsa04623","Cytosolic DNA-sensing pathway","STING1"
"1056","hsa","3439","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA1"
"1057","hsa","3440","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA2"
"1058","hsa","3441","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA4"
"1059","hsa","3442","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA5"
"1060","hsa","3443","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA6"
"1061","hsa","3444","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA7"
"1062","hsa","3445","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA8"
"1063","hsa","3446","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA10"
"1064","hsa","3447","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA13"
"1065","hsa","3448","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA14"
"1066","hsa","3449","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA16"
"1067","hsa","3451","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA17"
"1068","hsa","3452","path:hsa04623","Cytosolic DNA-sensing pathway","IFNA21"
"1069","hsa","3456","path:hsa04623","Cytosolic DNA-sensing pathway","IFNB1"
"1070","hsa","3551","path:hsa04623","Cytosolic DNA-sensing pathway","IKBKB"
"1071","hsa","3553","path:hsa04623","Cytosolic DNA-sensing pathway","IL1B"
"1072","hsa","3569","path:hsa04623","Cytosolic DNA-sensing pathway","IL6"
"1073","hsa","3606","path:hsa04623","Cytosolic DNA-sensing pathway","IL18"
"1074","hsa","3627","path:hsa04623","Cytosolic DNA-sensing pathway","CXCL10"
"1075","hsa","3661","path:hsa04623","Cytosolic DNA-sensing pathway","IRF3"
"1076","hsa","3665","path:hsa04623","Cytosolic DNA-sensing pathway","IRF7"
"1077","hsa","388372","path:hsa04623","Cytosolic DNA-sensing pathway","CCL4L1"
"1078","hsa","4210","path:hsa04623","Cytosolic DNA-sensing pathway","MEFV"
"1079","hsa","4790","path:hsa04623","Cytosolic DNA-sensing pathway","NFKB1"
"1080","hsa","4792","path:hsa04623","Cytosolic DNA-sensing pathway","NFKBIA"
"1081","hsa","4793","path:hsa04623","Cytosolic DNA-sensing pathway","NFKBIB"
"1082","hsa","51082","path:hsa04623","Cytosolic DNA-sensing pathway","POLR1D"
"1083","hsa","51728","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3K"
"1084","hsa","5434","path:hsa04623","Cytosolic DNA-sensing pathway","POLR2E"
"1085","hsa","5435","path:hsa04623","Cytosolic DNA-sensing pathway","POLR2F"
"1086","hsa","5437","path:hsa04623","Cytosolic DNA-sensing pathway","POLR2H"
"1087","hsa","5440","path:hsa04623","Cytosolic DNA-sensing pathway","POLR2K"
"1088","hsa","5441","path:hsa04623","Cytosolic DNA-sensing pathway","POLR2L"
"1089","hsa","55703","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3B"
"1090","hsa","55718","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3E"
"1091","hsa","57506","path:hsa04623","Cytosolic DNA-sensing pathway","MAVS"
"1092","hsa","58511","path:hsa04623","Cytosolic DNA-sensing pathway","DNASE2B"
"1093","hsa","5970","path:hsa04623","Cytosolic DNA-sensing pathway","RELA"
"1094","hsa","6351","path:hsa04623","Cytosolic DNA-sensing pathway","CCL4"
"1095","hsa","6352","path:hsa04623","Cytosolic DNA-sensing pathway","CCL5"
"1096","hsa","661","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3D"
"1097","hsa","79792","path:hsa04623","Cytosolic DNA-sensing pathway","GSDMD"
"1098","hsa","81030","path:hsa04623","Cytosolic DNA-sensing pathway","ZBP1"
"1099","hsa","834","path:hsa04623","Cytosolic DNA-sensing pathway","CASP1"
"1100","hsa","836","path:hsa04623","Cytosolic DNA-sensing pathway","CASP3"
"1101","hsa","840","path:hsa04623","Cytosolic DNA-sensing pathway","CASP7"
"1102","hsa","841","path:hsa04623","Cytosolic DNA-sensing pathway","CASP8"
"1103","hsa","84265","path:hsa04623","Cytosolic DNA-sensing pathway","POLR3GL"
"1104","hsa","8517","path:hsa04623","Cytosolic DNA-sensing pathway","IKBKG"
"1105","hsa","8737","path:hsa04623","Cytosolic DNA-sensing pathway","RIPK1"
"1106","hsa","8772","path:hsa04623","Cytosolic DNA-sensing pathway","FADD"
"1107","hsa","90865","path:hsa04623","Cytosolic DNA-sensing pathway","IL33"
"1108","hsa","9447","path:hsa04623","Cytosolic DNA-sensing pathway","AIM2"
"1109","hsa","9533","path:hsa04623","Cytosolic DNA-sensing pathway","POLR1C"
"1110","hsa","9560","path:hsa04623","Cytosolic DNA-sensing pathway","CCL4L2"
"1111","hsa","9641","path:hsa04623","Cytosolic DNA-sensing pathway","IKBKE"
"1112","hsa","10000","path:hsa04625","C-type lectin receptor signaling pathway","AKT3"
"1113","hsa","10332","path:hsa04625","C-type lectin receptor signaling pathway","CLEC4M"
"1114","hsa","10379","path:hsa04625","C-type lectin receptor signaling pathway","IRF9"
"1115","hsa","10892","path:hsa04625","C-type lectin receptor signaling pathway","MALT1"
"1116","hsa","114548","path:hsa04625","C-type lectin receptor signaling pathway","NLRP3"
"1117","hsa","1147","path:hsa04625","C-type lectin receptor signaling pathway","CHUK"
"1118","hsa","1263","path:hsa04625","C-type lectin receptor signaling pathway","PLK3"
"1119","hsa","1432","path:hsa04625","C-type lectin receptor signaling pathway","MAPK14"
"1120","hsa","1540","path:hsa04625","C-type lectin receptor signaling pathway","CYLD"
"1121","hsa","163688","path:hsa04625","C-type lectin receptor signaling pathway","CALML6"
"1122","hsa","1959","path:hsa04625","C-type lectin receptor signaling pathway","EGR2"
"1123","hsa","1960","path:hsa04625","C-type lectin receptor signaling pathway","EGR3"
"1124","hsa","207","path:hsa04625","C-type lectin receptor signaling pathway","AKT1"
"1125","hsa","208","path:hsa04625","C-type lectin receptor signaling pathway","AKT2"
"1126","hsa","2207","path:hsa04625","C-type lectin receptor signaling pathway","FCER1G"
"1127","hsa","22800","path:hsa04625","C-type lectin receptor signaling pathway","RRAS2"
"1128","hsa","22808","path:hsa04625","C-type lectin receptor signaling pathway","MRAS"
"1129","hsa","23365","path:hsa04625","C-type lectin receptor signaling pathway","ARHGEF12"
"1130","hsa","26253","path:hsa04625","C-type lectin receptor signaling pathway","CLEC4E"
"1131","hsa","29108","path:hsa04625","C-type lectin receptor signaling pathway","PYCARD"
"1132","hsa","30835","path:hsa04625","C-type lectin receptor signaling pathway","CD209"
"1133","hsa","3265","path:hsa04625","C-type lectin receptor signaling pathway","HRAS"
"1134","hsa","338339","path:hsa04625","C-type lectin receptor signaling pathway","CLEC4D"
"1135","hsa","3551","path:hsa04625","C-type lectin receptor signaling pathway","IKBKB"
"1136","hsa","3553","path:hsa04625","C-type lectin receptor signaling pathway","IL1B"
"1137","hsa","3558","path:hsa04625","C-type lectin receptor signaling pathway","IL2"
"1138","hsa","3569","path:hsa04625","C-type lectin receptor signaling pathway","IL6"
"1139","hsa","3586","path:hsa04625","C-type lectin receptor signaling pathway","IL10"
"1140","hsa","3592","path:hsa04625","C-type lectin receptor signaling pathway","IL12A"
"1141","hsa","3593","path:hsa04625","C-type lectin receptor signaling pathway","IL12B"
"1142","hsa","3659","path:hsa04625","C-type lectin receptor signaling pathway","IRF1"
"1143","hsa","3708","path:hsa04625","C-type lectin receptor signaling pathway","ITPR1"
"1144","hsa","3709","path:hsa04625","C-type lectin receptor signaling pathway","ITPR2"
"1145","hsa","3710","path:hsa04625","C-type lectin receptor signaling pathway","ITPR3"
